gbifID	scientificName	decimalLatitude	decimalLongitude	day	month	year	countryCode	stateProvince	DataSetID/Name	Elevation	kingdom	phylum	class	order	family	MaxTemp1	MinTemp1	Temp1	Humi1	Prec1	Rain1	SolarRad1	WindSpeed1	MaxTemp0	MinTemp0	Temp0	Humi0	Prec0	Rain0	SolarRad0	WindSpeed0 
3962334550	Pristimantis calcarulatus	-0.24634	-78.80242	4	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1996	Animal	Chordata	Amphibia	Anura	Strabomantidae	21.2	10.1	14.9	79.1	20.0	1	29.5	272.5	21.5	8.4	14.6	75.6	1.2	1	29.5	272.5
3962334549	Pristimantis eugeniae	-0.24675	-78.80286	4	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1992	Animal	Chordata	Amphibia	Anura	Strabomantidae	21.2	10.1	14.9	79.1	20.0	1	29.5	272.5	21.5	8.4	14.6	75.6	1.2	1	29.5	272.5
3962334548	Pristimantis calcarulatus	-0.24681	-78.80333	4	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1955	Animal	Chordata	Amphibia	Anura	Strabomantidae	21.2	10.1	14.9	79.1	20.0	1	29.5	272.5	21.5	8.4	14.6	75.6	1.2	1	29.5	272.5
3962334545	Pristimantis actites	-0.24695	-78.80394	4	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1954	Animal	Chordata	Amphibia	Anura	Strabomantidae	21.2	10.1	14.9	79.1	20.0	1	29.5	272.5	21.5	8.4	14.6	75.6	1.2	1	29.5	272.5
3962334544	Pristimantis actites	-0.24681	-78.80333	4	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1955	Animal	Chordata	Amphibia	Anura	Strabomantidae	21.2	10.1	14.9	79.1	20.0	1	29.5	272.5	21.5	8.4	14.6	75.6	1.2	1	29.5	272.5
3962334542	Pristimantis actites	-0.2481	-78.80318	4	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1933	Animal	Chordata	Amphibia	Anura	Strabomantidae	21.2	10.1	14.9	79.1	20.0	1	29.5	272.5	21.5	8.4	14.6	75.6	1.2	1	29.5	272.5
3962334541	Pristimantis actites	-0.2481	-78.80318	4	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1933	Animal	Chordata	Amphibia	Anura	Strabomantidae	21.2	10.1	14.9	79.1	20.0	1	29.5	272.5	21.5	8.4	14.6	75.6	1.2	1	29.5	272.5
3962334539	Pristimantis calcarulatus	-0.2481	-78.80318	4	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1933	Animal	Chordata	Amphibia	Anura	Strabomantidae	21.2	10.1	14.9	79.1	20.0	1	29.5	272.5	21.5	8.4	14.6	75.6	1.2	1	29.5	272.5
3962334538	Pristimantis actites	-0.24749	-78.8041	4	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1939	Animal	Chordata	Amphibia	Anura	Strabomantidae	21.2	10.1	14.9	79.1	20.0	1	29.5	272.5	21.5	8.4	14.6	75.6	1.2	1	29.5	272.5
3962334536	Centrolene lynchi	-0.246	-78.80243	4	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1969	Animal	Chordata	Amphibia	Anura	Centrolenidae	21.2	10.1	14.9	79.1	20.0	1	29.5	272.5	21.5	8.4	14.6	75.6	1.2	1	29.5	272.5
3962334535	Centrolene lynchi	-0.24601	-78.80315	6	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1896	Animal	Chordata	Amphibia	Anura	Centrolenidae	17.7	11.7	13.7	87.2	3.0	1	24.3	154.4	21.0	9.8	14.7	80.5	7.0	1	24.3	154.4
3962334534	Dendropsophus carnifex	-0.24926	-78.80403	6	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1868	Animal	Chordata	Amphibia	Anura	Hylidae	17.7	11.7	13.7	87.3	3.0	1	24.3	154.4	21.0	9.8	14.7	80.5	7.0	1	24.3	154.4
3962334533	Dendropsophus carnifex	-0.24926	-78.80403	6	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1868	Animal	Chordata	Amphibia	Anura	Hylidae	17.7	11.7	13.7	87.3	3.0	1	24.3	154.4	21.0	9.8	14.7	80.5	7.0	1	24.3	154.4
3962334532	Dendropsophus carnifex	-0.24926	-78.80403	6	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1868	Animal	Chordata	Amphibia	Anura	Hylidae	17.7	11.7	13.7	87.3	3.0	1	24.3	154.4	21.0	9.8	14.7	80.5	7.0	1	24.3	154.4
3962334527	Osteocephalus	-0.00086	-76.76924	7	8	2021	EC	Sucumbíos	Bioweb	280	Animal	Chordata	Amphibia	Anura	Hylidae	33.0	19.2	25.0	76.6	0.0	0	9.1	210.9	29.0	19.0	23.3	84.9	0.4	1	9.1	210.9
3962334525	Osteocephalus mutabor	0.07475	-76.27633	27	6	2021	EC	Sucumbíos	Bioweb	280	Animal	Chordata	Amphibia	Anura	Hylidae	28.0	14.4	23.0	92.2	4.0	1	12.5	186.9	29.0	13.9	23.8	87.0	6.0	1	12.5	186.9
3962334523	Osteocephalus taurinus	-0.03561	-76.57093	11	8	2021	EC	Sucumbíos	Bioweb	264	Animal	Chordata	Amphibia	Anura	Hylidae	28.8	20.6	24.2	87.1	2.9	1	12.6	205.0	28.8	20.4	23.8	87.6	2.6	1	12.6	205.0
3962334519	Sphaenorhynchus dorisae	-0.3458	-76.75491	24	6	2021	EC	Orellana	Bioweb	274	Animal	Chordata	Amphibia	Anura	Hylidae	30.7	13.9	23.0	86.5	1.81	1	11.0	159.6	24.9	15.4	21.7	93.1	32.701	1	11.0	159.6
3962334518	Phyllomedusa coelestis	-0.2141	-76.66783	12	8	2021	EC	Sucumbíos	Bioweb	286	Animal	Chordata	Amphibia	Anura	Hylidae	30.8	19.8	24.8	83.4	8.3	1	8.0	219.1	28.7	20.6	24.0	88.4	2.9	1	8.0	219.1
3962334516	Trachycephalus cunauaru	-0.34914	-76.79136	3	7	2021	EC	Orellana	Bioweb	271	Animal	Chordata	Amphibia	Anura	Hylidae	31.0	16.4	22.9	80.1	0.0	0	10.3	254.8	27.4	15.7	21.4	85.3	0.0	0	10.3	254.8
3962334514	Trachycephalus coriaceus	-0.31232	-76.61755	6	7	2021	EC	Sucumbíos	Bioweb	250	Animal	Chordata	Amphibia	Anura	Hylidae	26.5	11.4	21.0	82.4	0.084	1	13.0	254.5	31.5	9.4	22.8	75.2	0.7	1	13.0	254.5
3962334510	Chiasmocleis antenori	0.1518	-76.2838	30	6	2021	EC	Sucumbíos	Bioweb	254	Animal	Chordata	Amphibia	Anura	Microhylidae	22.8	14.6	20.8	94.7	8.0	1	10.3	187.2	28.0	14.1	22.8	85.6	3.0	1	10.3	187.2
3962334508	Chiasmocleis antenori	0.08157	-76.71439	2	7	2021	EC	Sucumbíos	Bioweb	315	Animal	Chordata	Amphibia	Anura	Microhylidae	26.9	19.2	22.2	86.7	0.0	0	14.8	202.1	23.1	13.4	20.3	93.0	8.359	1	14.8	202.1
3962334506	Osteocephalus	-0.21579	-76.6678	13	8	2021	EC	Sucumbíos	Bioweb	273	Animal	Chordata	Amphibia	Anura	Hylidae	30.4	19.5	24.4	85.1	3.7	1	9.0	217.3	30.8	19.8	24.8	83.4	8.3	1	9.0	217.3
3962334505	Osteocephalus	-0.19941	-76.76777	6	8	2021	EC	Sucumbíos	Bioweb	284	Animal	Chordata	Amphibia	Anura	Hylidae	29.0	19.0	23.4	82.8	0.4	1	11.2	186.2	31.0	19.1	24.3	76.3	0.6	1	11.2	186.2
3962334501	Rhinella margaritifera	-0.32342	-76.67641	5	7	2021	EC	Sucumbíos	Bioweb	285	Animal	Chordata	Amphibia	Anura	Bufonidae	31.5	11.2	22.9	75.6	0.7	1	19.5	258.2	30.5	11.0	22.4	77.2	1.103	1	19.5	258.2
3962334499	Pristimantis delius	-0.46381	-76.78976	29	5	2021	EC	Orellana	Bioweb	300	Animal	Chordata	Amphibia	Anura	Strabomantidae	32.0	21.2	25.7	84.6	6.5	1	13.0	277.6	32.8	15.7	24.9	83.8	0.0	0	13.0	277.6
3962334497	Hyalinobatrachium munozorum	-0.01448	-76.66003	28	7	2021	EC	Sucumbíos	Bioweb	291	Animal	Chordata	Amphibia	Anura	Centrolenidae	30.4	19.8	24.6	86.6	0.6	1	7.6	195.0	30.0	20.1	24.4	86.6	0.5	1	7.6	195.0
3962334495	Espadarana durrellorum	-0.20116	-76.76746	6	8	2021	EC	Sucumbíos	Bioweb	282	Animal	Chordata	Amphibia	Anura	Centrolenidae	29.0	19.0	23.4	82.8	0.4	1	11.2	186.2	31.0	19.1	24.3	76.3	0.6	1	11.2	186.2
3962334493	Boana maculateralis	-0.31283	-76.36864	8	7	2021	EC	Imbabura	Bioweb	250	Animal	Chordata	Amphibia	Anura	Hylidae	26.0	14.4	22.0	91.6	4.414	1	11.2	253.8	29.5	12.6	22.7	84.9	1.848	1	11.2	253.8
3962334492	Boana alfaroi	-0.34355	-76.75469	24	6	2021	EC	Orellana	Bioweb	270	Animal	Chordata	Amphibia	Anura	Hylidae	30.6	13.9	23.0	86.5	1.833	1	11.0	159.6	24.9	15.4	21.7	93.1	33.041	1	11.0	159.6
3962334489	Osteocephalus deridens	0.07475	-76.27633	29	6	2021	EC	Sucumbíos	Bioweb	280	Animal	Chordata	Amphibia	Anura	Hylidae	28.0	14.1	22.7	85.3	3.0	1	18.4	119.8	27.0	17.4	22.4	93.9	6.0	1	18.4	119.8
3962334488	Osteocephalus cannatellai	0.16973	-76.26038	4	7	2021	EC	Sucumbíos	Bioweb	291	Animal	Chordata	Amphibia	Anura	Hylidae	30.0	16.9	23.5	80.2	2.0	1	14.4	260.3	29.0	16.4	22.8	83.9	0.0	0	14.4	260.3
3962334486	Scinax funereus	-0.18492	-76.98204	17	9	2021	EC	Orellana	Bioweb	330	Animal	Chordata	Amphibia	Anura	Hylidae	30.0	21.4	25.2	82.6	0.3	1	9.2	232.0	31.4	21.0	24.9	82.2	0.0	0	9.2	232.0
3962334485	Phyllomedusa coelestis	-0.65738	-76.88213	18	9	2021	EC	Orellana	Bioweb	271	Animal	Chordata	Amphibia	Anura	Hylidae	30.0	21.3	25.2	85.7	0.7	1	9.5	267.8	30.0	20.8	24.7	87.1	0.3	1	9.5	267.8
3962334484	Pristimantis delius	-0.85976	-76.95681	26	5	2021	EC	Orellana	Bioweb	300	Animal	Chordata	Amphibia	Anura	Strabomantidae	24.2	15.1	22.1	96.9	6.0	1	13.0	228.9	24.5	14.2	21.6	97.0	75.0	1	13.0	228.9
3962334482	Pristimantis phoxocephalus	-3.94485	-79.28606	27	11	2021	EC	Loja	Bioweb	2092	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.1	12.2	17.8	83.5	0.0	0	18.4	154.6	27.1	13.4	18.3	85.6	10.0	1	18.4	154.6
3962334479	Pristimantis phoxocephalus	-3.93686	-79.29954	27	11	2021	EC	Loja	Bioweb	1705	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.1	12.2	17.8	83.5	0.0	0	18.4	154.6	27.1	13.4	18.3	85.5	10.0	1	18.4	154.6
3962334477	Pristimantis phoxocephalus	-3.94485	-79.28606	27	11	2021	EC	Loja	Bioweb	2092	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.1	12.2	17.8	83.5	0.0	0	18.4	154.6	27.1	13.4	18.3	85.6	10.0	1	18.4	154.6
3962334476	Pristimantis achatinus	0.69881	-80.09235	22	4	2022	EC	Esmeraldas	Bioweb	65	Animal	Chordata	Amphibia	Anura	Strabomantidae	27.1	24.3	25.2	83.6	4.0	1	17.3	266.1	27.6	23.7	25.3	84.2	4.2	1	17.3	266.1
3962334475	Pristimantis cajamarcensis	-3.86217	-79.34528	24	11	2021	EC	Loja	Bioweb	2890	Animal	Chordata	Amphibia	Anura	Strabomantidae	24.1	13.5	17.9	87.3	2.0	1	25.9	196.7	28.1	12.3	18.4	78.8	0.4	1	25.9	196.7
3962334474	Trachycephalus quadrangulum	0.83473	-79.9361	21	4	2022	EC	Esmeraldas	Bioweb	41	Animal	Chordata	Amphibia	Anura	Hylidae	27.6	23.7	25.3	84.2	4.2	1	19.1	222.6	26.4	23.3	24.7	86.6	9.2	1	19.1	222.6
3962334473	Pristimantis cajamarcensis	-3.86217	-79.34528	24	11	2021	EC	Loja	Bioweb	2890	Animal	Chordata	Amphibia	Anura	Strabomantidae	24.1	13.5	17.9	87.3	2.0	1	25.9	196.7	28.1	12.3	18.4	78.8	0.4	1	25.9	196.7
3962334472	Pristimantis cajamarcensis	-3.86143	-79.3477	22	11	2021	EC	Loja	Bioweb	2850	Animal	Chordata	Amphibia	Anura	Strabomantidae	29.1	13.1	18.8	78.1	0.0	0	20.5	115.5	28.1	13.6	19.2	71.8	0.7	1	20.5	115.5
3962334471	Osteocephalus mutabor	-1.44931	-77.92456	23	5	2022	EC	Pastaza	Bioweb	1050	Animal	Chordata	Amphibia	Anura	Hylidae	22.4	16.8	19.1	94.3	8.0	1	9.4	238.4	25.1	16.2	20.0	87.1	2.0	1	9.4	238.4
3962334470	Pristimantis cajamarcensis	-3.86217	-79.34528	24	11	2021	EC	Loja	Bioweb	2890	Animal	Chordata	Amphibia	Anura	Strabomantidae	24.1	13.5	17.9	87.3	2.0	1	25.9	196.7	28.1	12.3	18.4	78.8	0.4	1	25.9	196.7
3962334469	Pristimantis	-3.95689	-79.26807	1	12	2021	EC	Loja	Bioweb	2584	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.4	13.8	19.3	83.1	12.0	1	13.0	145.6	32.1	13.1	18.3	81.6	6.1	1	13.0	145.6
3962334468	Pristimantis cajamarcensis	-3.86217	-79.34528	24	11	2021	EC	Loja	Bioweb	2890	Animal	Chordata	Amphibia	Anura	Strabomantidae	24.1	13.5	17.9	87.3	2.0	1	25.9	196.7	28.1	12.3	18.4	78.8	0.4	1	25.9	196.7
3962334467	Pristimantis phoxocephalus	-3.94485	-79.28606	27	11	2021	EC	Loja	Bioweb	2092	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.1	12.2	17.8	83.5	0.0	0	18.4	154.6	27.1	13.4	18.3	85.6	10.0	1	18.4	154.6
3962334466	Pristimantis	-3.96867	-79.26135	1	12	2021	EC	Loja	Bioweb	2453	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.4	13.8	19.3	83.1	12.0	1	13.0	145.6	32.1	13.1	18.3	81.7	6.1	1	13.0	145.6
3962334456	Pristimantis miktos	-1.07183	-76.18651	16	2	2022	EC	Orellana	Bioweb	261	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.6	20.8	23.7	87.3	4.0	1	7.2	233.7	29.5	21.5	24.2	87.1	5.8	1	7.2	233.7
3962334455	Pristimantis conspicillatus	-1.06119	-76.19691	17	2	2022	EC	Orellana	Bioweb	263	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.3	20.6	23.7	86.6	2.1	1	7.2	163.4	28.6	20.8	23.7	87.3	4.0	1	7.2	163.4
3962334454	Pristimantis festae	-0.18065	-78.46784	23	7	2022	EC	Napo	Bioweb	3797	Animal	Chordata	Amphibia	Anura	Strabomantidae	21.0	9.9	14.4	80.5	6.6	1	25.9	151.0	22.0	10.0	14.8	75.3	2.2	1	25.9	151.0
3962334451	Scinax quinquefasciatus	0.83473	-79.9361	21	4	2022	EC	Esmeraldas	Bioweb	41	Animal	Chordata	Amphibia	Anura	Hylidae	27.6	23.7	25.3	84.2	4.2	1	19.1	222.6	26.4	23.3	24.7	86.6	9.2	1	19.1	222.6
3962334450	Noblella heyeri	-3.96715	-79.26231	1	12	2021	EC	Loja	Bioweb	2441	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.4	13.8	19.3	83.1	12.0	1	13.0	145.6	32.1	13.1	18.3	81.7	6.1	1	13.0	145.6
3962334448	Boana boans	0.69869	-80.09606	22	4	2022	EC	Esmeraldas	Bioweb	15	Animal	Chordata	Amphibia	Anura	Hylidae	27.1	24.3	25.2	83.6	4.0	1	17.3	266.1	27.6	23.7	25.3	84.2	4.2	1	17.3	266.1
3962334447	Noblella heyeri	-3.86143	-79.3477	22	11	2021	EC	Loja	Bioweb	2850	Animal	Chordata	Amphibia	Anura	Strabomantidae	29.1	13.1	18.8	78.1	0.0	0	20.5	115.5	28.1	13.6	19.2	71.8	0.7	1	20.5	115.5
3962334446	Leptodactylus knudseni	-1.07588	-76.17636	13	2	2022	EC	Orellana	Bioweb	263	Animal	Chordata	Amphibia	Anura	Leptodactylidae	29.5	20.9	24.2	86.8	4.5	1	4.7	210.5	28.7	21.0	23.7	91.4	5.9	1	4.7	210.5
3962334444	Rhinella horribilis	-0.20305	-79.1904	6	12	2021	EC	Santo Domingo de los Tsáchilas	Bioweb	497	Animal	Chordata	Amphibia	Anura	Bufonidae	29.3	19.4	23.1	79.1	3.1	1	16.9	229.7	29.2	19.0	23.0	78.9	4.8	1	16.9	229.7
3962334442	Espadarana durrellorum	-1.07183	-76.18651	16	2	2022	EC	Orellana	Bioweb	261	Animal	Chordata	Amphibia	Anura	Centrolenidae	28.6	20.8	23.7	87.3	4.0	1	7.2	233.7	29.5	21.5	24.2	87.1	5.8	1	7.2	233.7
3962334440	Dendropsophus bokermanni	-1.07588	-76.17636	13	2	2022	EC	Orellana	Bioweb	263	Animal	Chordata	Amphibia	Anura	Hylidae	29.5	20.9	24.2	86.8	4.5	1	4.7	210.5	28.7	21.0	23.7	91.4	5.9	1	4.7	210.5
3962334438	Gastrotheca elicioi	-3.93182	-79.30888	29	11	2021	EC	Loja	Bioweb	1851	Animal	Chordata	Amphibia	Anura	Hemiphractidae	26.1	12.4	18.4	83.1	0.5	1	27.7	214.5	28.1	13.0	19.0	76.8	0.0	0	27.7	214.5
3962334437	Pristimantis croceoinguinis	0.04011	-75.93224	11	10	2021	EC	Sucumbíos	Bioweb	258	Animal	Chordata	Amphibia	Anura	Strabomantidae	29.2	22.0	25.3	89.7	0.0	0	4.3	167.7	27.3	22.7	25.1	94.3	14.1	1	4.3	167.7
3962334436	Gastrotheca	-3.86075	-79.34975	24	11	2021	EC	Loja	Bioweb	2850	Animal	Chordata	Amphibia	Anura	Hemiphractidae	24.1	13.5	17.9	87.3	2.0	1	25.9	196.7	28.1	12.3	18.4	78.7	0.4	1	25.9	196.7
3962334435	Gastrotheca lojana	-3.97045	-79.25701	2	12	2021	EC	Loja	Bioweb	2433	Animal	Chordata	Amphibia	Anura	Hemiphractidae	30.1	12.7	18.4	80.8	1.0	1	27.7	139.3	28.4	13.8	19.3	83.0	12.0	1	27.7	139.3
3962334434	Noblella heyeri	-3.86217	-79.34528	24	11	2021	EC	Loja	Bioweb	2890	Animal	Chordata	Amphibia	Anura	Strabomantidae	24.1	13.5	17.9	87.3	2.0	1	25.9	196.7	28.1	12.3	18.4	78.8	0.4	1	25.9	196.7
3962334425	Pristimantis brevicrus	-0.80681	-76.81374	22	12	2021	EC	Orellana	Bioweb	323	Animal	Chordata	Amphibia	Anura	Strabomantidae	29.0	15.9	24.3	93.6	8.0	1	12.6	252.0	32.0	21.0	26.5	87.1	0.0	0	12.6	252.0
3962334423	Niceforonia nigrovittata	-0.80681	-76.81374	22	12	2021	EC	Orellana	Bioweb	323	Animal	Chordata	Amphibia	Anura	Strabomantidae	29.0	15.9	24.3	93.6	8.0	1	12.6	252.0	32.0	21.0	26.5	87.1	0.0	0	12.6	252.0
3962334422	Pristimantis omeviridis	-0.80681	-76.81374	22	12	2021	EC	Orellana	Bioweb	323	Animal	Chordata	Amphibia	Anura	Strabomantidae	29.0	15.9	24.3	93.6	8.0	1	12.6	252.0	32.0	21.0	26.5	87.1	0.0	0	12.6	252.0
3962334420	Centrolene lynchi	-0.24601	-78.80315	6	2	2022	EC	Santo Domingo de los Tsáchilas	Bioweb	1896	Animal	Chordata	Amphibia	Anura	Centrolenidae	17.7	11.7	13.7	87.2	3.0	1	24.3	154.4	21.0	9.8	14.7	80.5	7.0	1	24.3	154.4
3962334419	Hyalinobatrachium pellucidum	-0.18065	-78.46784	23	9	2016	EC	Zamora Chinchipe	Bioweb	1166	Animal	Chordata	Amphibia	Anura	Centrolenidae	24.0	11.8	16.7	69.7	0.9	1	29.5	264.6	24.0	9.0	15.9	70.1	0.9	1	29.5	264.6
3962334418	Pristimantis hampatusami	-3.50111	-79.80947	29	9	2021	EC	El Oro	Bioweb	615	Animal	Chordata	Amphibia	Anura	Strabomantidae	25.1	18.1	21.5	69.6	0.0	0	23.6	251.3	27.7	15.1	22.0	67.1	0.0	0	23.6	251.3
3962334417	Pristimantis phoxocephalus	-3.49841	-79.80659	29	9	2021	EC	El Oro	Bioweb	763	Animal	Chordata	Amphibia	Anura	Strabomantidae	25.1	18.1	21.5	69.6	0.0	0	23.6	251.3	27.7	15.1	22.0	67.1	0.0	0	23.6	251.3
3962334416	Pristimantis hampatusami	-3.49855	-79.80788	29	9	2021	EC	El Oro	Bioweb	748	Animal	Chordata	Amphibia	Anura	Strabomantidae	25.1	18.1	21.5	69.6	0.0	0	23.6	251.3	27.7	15.1	22.0	67.1	0.0	0	23.6	251.3
3962334415	Pristimantis hampatusami	-3.49855	-79.80788	29	9	2021	EC	El Oro	Bioweb	748	Animal	Chordata	Amphibia	Anura	Strabomantidae	25.1	18.1	21.5	69.6	0.0	0	23.6	251.3	27.7	15.1	22.0	67.1	0.0	0	23.6	251.3
3962334414	Pristimantis luscombei	-0.80681	-76.81374	22	12	2021	EC	Orellana	Bioweb	323	Animal	Chordata	Amphibia	Anura	Strabomantidae	29.0	15.9	24.3	93.6	8.0	1	12.6	252.0	32.0	21.0	26.5	87.1	0.0	0	12.6	252.0
3962334413	Pristimantis subsigillatus	-3.50579	-79.8199	3	10	2021	EC	El Oro	Bioweb	394	Animal	Chordata	Amphibia	Anura	Strabomantidae	27.5	18.7	22.7	68.4	0.2	1	16.6	268.5	31.1	16.1	21.6	70.5	0.5	1	16.6	268.5
3962334401	Pristimantis phoxocephalus	-3.96976	-79.26145	1	12	2021	EC	Loja	Bioweb	2452	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.4	13.8	19.3	83.1	12.0	1	13.0	145.6	32.1	13.1	18.3	81.8	6.1	1	13.0	145.6
3962334399	Pristimantis kuri	-3.49841	-79.80659	29	9	2021	EC	El Oro	Bioweb	763	Animal	Chordata	Amphibia	Anura	Strabomantidae	25.1	18.1	21.5	69.6	0.0	0	23.6	251.3	27.7	15.1	22.0	67.1	0.0	0	23.6	251.3
3962334398	Espadarana prosoblepon	-3.49841	-79.80659	29	9	2021	EC	El Oro	Bioweb	763	Animal	Chordata	Amphibia	Anura	Centrolenidae	25.1	18.1	21.5	69.6	0.0	0	23.6	251.3	27.7	15.1	22.0	67.1	0.0	0	23.6	251.3
3962334396	Pristimantis phoxocephalus	-3.89649	-79.32955	23	11	2021	EC	Loja	Bioweb	2021	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.1	12.3	18.4	78.7	0.4	1	25.9	214.4	29.1	13.1	18.8	78.0	0.0	0	25.9	214.4
3962334395	Pristimantis phoxocephalus	-3.89649	-79.32955	23	11	2021	EC	Loja	Bioweb	2021	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.1	12.3	18.4	78.7	0.4	1	25.9	214.4	29.1	13.1	18.8	78.0	0.0	0	25.9	214.4
3962334394	Pristimantis cajamarcensis	-3.86143	-79.3477	22	11	2021	EC	Loja	Bioweb	2850	Animal	Chordata	Amphibia	Anura	Strabomantidae	29.1	13.1	18.8	78.1	0.0	0	20.5	115.5	28.1	13.6	19.2	71.8	0.7	1	20.5	115.5
3962334393	Pristimantis lymani	-3.89649	-79.32955	23	11	2021	EC	Loja	Bioweb	2021	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.1	12.3	18.4	78.7	0.4	1	25.9	214.4	29.1	13.1	18.8	78.0	0.0	0	25.9	214.4
3962334392	Pristimantis cajamarcensis	-3.86143	-79.3477	22	11	2021	EC	Loja	Bioweb	2850	Animal	Chordata	Amphibia	Anura	Strabomantidae	29.1	13.1	18.8	78.1	0.0	0	20.5	115.5	28.1	13.6	19.2	71.8	0.7	1	20.5	115.5
3962334391	Pristimantis cajamarcensis	-3.86143	-79.3477	22	11	2021	EC	Loja	Bioweb	2850	Animal	Chordata	Amphibia	Anura	Strabomantidae	29.1	13.1	18.8	78.1	0.0	0	20.5	115.5	28.1	13.6	19.2	71.8	0.7	1	20.5	115.5
3962334390	Pristimantis phoxocephalus	-3.95689	-79.26807	1	12	2021	EC	Loja	Bioweb	2584	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.4	13.8	19.3	83.1	12.0	1	13.0	145.6	32.1	13.1	18.3	81.6	6.1	1	13.0	145.6
3962334375	Synapturanus rabus	0.08883	-76.71175	29	6	2021	EC	Sucumbíos	Bioweb	304	Animal	Chordata	Amphibia	Anura	Microhylidae	28.0	14.1	22.9	85.3	2.3	1	18.2	136.7	27.1	19.3	22.1	95.1	8.102	1	18.2	136.7
3962334373	Pristimantis paululus	-0.91962	-76.84192	23	5	2021	EC	Orellana	Bioweb	299	Animal	Chordata	Amphibia	Anura	Strabomantidae	29.0	22.6	24.8	93.1	2.2	1	14.8	218.1	31.0	22.6	26.0	89.7	0.4	1	14.8	218.1
3962334372	Bolitoglossa	0.14731	-77.31487	1	2	2022	EC	Sucumbíos	Bioweb	949	Animal	Chordata	Amphibia	Caudata	Plethodontidae	29.3	13.2	23.2	78.2	0.4	1	14.3	162.5	28.6	11.4	22.3	88.2	30.681	1	14.3	162.5
3962334369	Pristimantis diadematus	-0.92627	-76.92871	28	5	2021	EC	Orellana	Bioweb	329	Animal	Chordata	Amphibia	Anura	Strabomantidae	33.0	15.7	24.9	84.4	0.0	0	36.2	239.3	30.0	14.2	23.5	88.9	35.0	1	36.2	239.3
3962334368	Osteocephalus mutabor	0.17082	-76.7128	25	6	2021	EC	Sucumbíos	Bioweb	304	Animal	Chordata	Amphibia	Anura	Hylidae	28.1	19.1	23.2	91.8	2.4	1	8.8	247.6	30.9	13.9	23.9	86.0	3.375	1	8.8	247.6
3962334367	Pristimantis brevicrus	0.17082	-76.7128	25	6	2021	EC	Sucumbíos	Bioweb	304	Animal	Chordata	Amphibia	Anura	Strabomantidae	28.1	19.1	23.2	91.8	2.4	1	8.8	247.6	30.9	13.9	23.9	86.0	3.375	1	8.8	247.6
3962334365	Rhinella dapsilis	0.17082	-76.7128	25	6	2021	EC	Sucumbíos	Bioweb	304	Animal	Chordata	Amphibia	Anura	Bufonidae	28.1	19.1	23.2	91.8	2.4	1	8.8	247.6	30.9	13.9	23.9	86.0	3.375	1	8.8	247.6
3962334364	Boana appendiculata	0.17082	-76.7128	25	6	2021	EC	Sucumbíos	Bioweb	304	Animal	Chordata	Amphibia	Anura	Hylidae	28.1	19.1	23.2	91.8	2.4	1	8.8	247.6	30.9	13.9	23.9	86.0	3.375	1	8.8	247.6
3962334363	Rhinella dapsilis	0.08794	-76.70825	29	6	2021	EC	Sucumbíos	Bioweb	304	Animal	Chordata	Amphibia	Anura	Bufonidae	28.0	14.1	22.9	85.3	2.3	1	18.2	136.7	27.1	19.3	22.1	95.0	8.125	1	18.2	136.7
3962334362	Rhinella dapsilis	0.17082	-76.7128	25	6	2021	EC	Sucumbíos	Bioweb	304	Animal	Chordata	Amphibia	Anura	Bufonidae	28.1	19.1	23.2	91.8	2.4	1	8.8	247.6	30.9	13.9	23.9	86.0	3.375	1	8.8	247.6
3962334357	Pristimantis delius	0.07747	-76.71252	28	6	2021	EC	Sucumbíos	Bioweb	324	Animal	Chordata	Amphibia	Anura	Strabomantidae	27.1	19.2	22.1	95.0	8.023	1	10.7	190.4	27.6	14.4	23.2	92.4	4.238	1	10.7	190.4
